sentence_id	sentence	sentence_domain	source
d9b300f69fcf57c0a5b481e20aca8f1c3d456fd74a1955d50d844d2a2c3a32b8	Làm cho tôi nôn thốc nôn Tháo		I took sentences from a website of Vietnamese storytelling.
d9b32aebdfd4987c790c2b4ab495266c87348d2289125a8d238430fea944f42d	Ngay cả đêm qua bầu trời còn đầy sao		I took sentences from a website of Vietnamese storytelling.
d9ca32801cc80c2c9c12ccc2363aef7bdb82a374c6d4c602103bf616c1b7596b	Quê hương là tiếng sáo diều		th? l?c bát 
d9cde11ace26f94146423305b7b4941dd54b86c4352bb2256e7280701261111d	Cô xin ba hãy dừng ngay		th? l?c bát 
d9ef4a42e8dd700d1e8e0de1c0b4f249ad0ed91f1c45ddf8c5a2edafafe00699	Cơ thể con bé cứ thiếp dần đi rồi ngủ lúc nào không biết		I took sentences from a website of Vietnamese storytelling.
d9f132be6924a18f644192bb2c23c48e7352777bc21cf7c14943bad0d5c179a9	Lưu tiên sinh nói xong liền nhảy ra khỏi tế đàn		I took sentences from a website of Vietnamese storytelling.
d9f30e3c96310714545f9ce7b0a6fc41e04149de041a572717b32dd026ce2a4c	Bản tay run lẩy bẩy cầm lá bùa lên		I took sentences from a website of Vietnamese storytelling.
d9f9375232353b8e6089e72c4d53705142c94a8f73552f9ef1ac815642c64853	Răng khểnh ơi đừng khóc		th?
d9fdc71d096217848a842130576dd01af120b07a31a9d59e64a86002ee06fe5d	vò đầu bứt tai từ nhìn về phía sư phụ		I took sentences from a website of Vietnamese storytelling.
da0d0d59a328d0b4ec1adf519eb0109e4617476722c6f6298dd540e6f1692731	Ông Khanh ngẫm nghĩ một lúc		I took sentences from a website of Vietnamese storytelling.
da100eb0f727b372b30cce3a78ae129d83056dba4091ad9ec7dd84e33ed9b970	Kumanthong thì đã giúp đỡ cha mình rất là nhiều		I took sentences from a website of Vietnamese storytelling.
da13fe16a29107c94f08e38d43d82d493b2d8dc06abcac60dd294d98e7a40015	Nhanh lên kẻo không có kịp		I took sentences from a website of Vietnamese storytelling.
da16928470558b8f840764d300a60ab1e04cd484d878f6b066cecf8a7c96bf8f	trộm thì nói luôn là trộm		I took sentences from a website of Vietnamese storytelling.
da2a86475dfa9dc2c424aa4d791d6879bc37fced5b009ed9a12cbb43877d2b42	thay nhau canh chừng từ sáng tới đêm		I took sentences from a website of Vietnamese storytelling.
da34ccc09e3ff190eb269e3043fe4dba41aa88daa15e5acd740f1ce182e63255	Được rồi mai sẽ đi với em		I took sentences from a website of Vietnamese storytelling.
da4b37687d9fef97298bc1e6dee84303b48889cdff688162381d69ffdcb15057	Nửa dưới mang hình hài của con rắn		I took sentences from a website of Vietnamese storytelling.
da4e6929dff51f563a6108fcff99d40851b6650d2ed2a8899bf6879fae3a6305	Cậu có bị điên không vậy		I took sentences from a website of Vietnamese storytelling.
da51952b02990cf9c1aa5f1049327bdb03b353212405535a84a5544517d61815	Chuyện này vỡ lở là bông hồng tàn		th? l?c bát 
da5a81fa49bd751ba3df3fd3f7f5868e5cb4424b01bc4945caa8ec63ea6ea91e	Quê hương là dáng mẹ yêu		th? l?c bát 
da6446325746a09b399643bfa5f496caf22f81c31748e9357b02bb527d8b8fb8	Theo đúng như những gì mà lưu tiên sinh đã dự đoán		I took sentences from a website of Vietnamese storytelling.
da759e90bde4d75803dbd31acc7187c1f13a97df146f2ba0db3819637b1b323a	Nhiều lần bầm dập tay chân		th? l?c bát 
da75f677614ca2451941ae9ebdc0ca5d12978e0e384d9823aa22eb87d53d0bb5	run cầm cập ông phúc nói với tư		I took sentences from a website of Vietnamese storytelling.
da7fd4f910ad9de09c92337901fa6c77e187d57156d76c53321a3e91f76988f3	Không quên đem theo một chiếc gương như lời thầy tàu dặn		I took sentences from a website of Vietnamese storytelling.
da8d32f813738c7f0693e79b6073442435178df4f7e85d6a839f683dfa50b9f8	Ba chúng tôi nằm chung một giường		I took sentences from a website of Vietnamese storytelling.
daa3f96136cf1f23e42e4663499e2e5a7ac861185d58b6d855a44a2546a876cf	Còn dám láo toét ta xem người còn cứng miệng được bao lâu		I took sentences from a website of Vietnamese storytelling.
daa654e1308eaae7d1f7fc606e53c50d89f17212105a6e43394a0616989d66b1	Mọi người phải thật khẩn trương		I took sentences from a website of Vietnamese storytelling.
dac592f20a958e65fab2215ed157cc5c9b342e5fb1d589bb5f4d9e03d70dff0f	Tìm lại cây liễu cổ		I took sentences from a website of Vietnamese storytelling.
dac6fd523d5b72364f24c157d2e19c2403e997fd70927b12a3bf216c1b5c0ff8	Ta sẽ truyền cho cô nghệ của lỗ ban tông thuận		I took sentences from a website of Vietnamese storytelling.
daceebdbb9caa08776e7c7543c07d560a7fa2a4eac6a7eb9a3d9a32d76773ff1	Đôi tay duỗi thẳng về phía trước		I took sentences from a website of Vietnamese storytelling.
dad38b9877d32d37cf6066376b20ca4a46307da28d4c178383ebd63c95c0b731	Trái tim như có bị ai đó bóp nghẹt		I took sentences from a website of Vietnamese storytelling.
dae6931632be8fc10171f1094612fdc1eed2599f0c3a5fd50ba4a99b45271bfb	Nếu mà cô không tin thì chào cô ta đi		I took sentences from a website of Vietnamese storytelling.
dae9296a8861480b74fae263e732e71096b785d7d30e494a33e5a6640ea12cea	Đứa bé mắt khuôn mặt của Quỷ Dữ		I took sentences from a website of Vietnamese storytelling.
daea6ffe60aa5645a4505e4d50ce833c224b0d072afca60c215f7d979c075b3f	Trong mơ màng tôi thấy mình đang ở giữa cánh đồng		I took sentences from a website of Vietnamese storytelling.
daee908f0ae3c070e08ead6778a7cb0b5db299958abad674f21eccfe9d4b65b1	trưa nay cậu định ăn gì ?		tự
daf6e7d7cb8002d56d11aa4f1f9ddd7d52c58550c598c5ff98da5c8759349fb6	Mò mẫm vào trong Google tìm các thông tin liên quan đến bùa ngải		I took sentences from a website of Vietnamese storytelling.
db1132830a54048a35b000969a676eac9d54c8c2f5b45f6d45cbcfd1968f2352	Trên tay cầm một chiếc búa gỗ		I took sentences from a website of Vietnamese storytelling.
db24d0d1dbbdc06f05f22a3669b7a3eaf602c2051285de86b754f9b29b580dbb	trong đó là cái sợi dây chuyền hạt xoàn		I took sentences from a website of Vietnamese storytelling.
db26e65ca6c40e9c05ca466e6a015e27be0935e86b27fda3fabac84e10131a69	Cậu bé vàng đấy		I took sentences from a website of Vietnamese storytelling.
db28eaeb25c5b948fec9ee9c03764f25bbad91a61fab777609130e4910bee6fd	bay thẳng vào mặt của cả hai		I took sentences from a website of Vietnamese storytelling.
db2e37595358e67cb2f035ed6a60fcea2c2380842b8a1df480197a7dcec0c1d1	Không có ai đâu Con con nằm ngủ đi		I took sentences from a website of Vietnamese storytelling.
db35b8f6e07d2bf57064c882fcd1b49bc4b9bc1250792535817aea6b822e4548	là mỗi lần Ông Phúc nuốt nước bọt kinh hãi		I took sentences from a website of Vietnamese storytelling.
db378b7f5470587fab1f397b6d77bdfd5c4853f0bacbd097617158754ac31e67	Dù không có mồi lửa đốt cháy		I took sentences from a website of Vietnamese storytelling.
db4644b19b25b381d534420dcd6439a3e3172c2ef4ca8618a7252912b7f4fde2	Ông phúc đáp lại		I took sentences from a website of Vietnamese storytelling.
db4b12ec90ae456ff958ef8f18ca0a77d1b7db1174122dfff58ea74a2b1faa27	Răng long đầu bạc không sầu chỉ vui		th? 6 8
db5993105bbdbb96cf79f8e41937b5c8cd6ade4d2c959ef4be819f855d326e0d	Tôi buồn nhặt nhạnh tháng ngày lãng quên		th? 6 8
db5fa5c6287faaa86bc583adb3877ac45beba9345d776a8ac5691b54a22813cb	Lưu tiên sinh gật đầu rồi nói		I took sentences from a website of Vietnamese storytelling.
db7869dbd8a6eda999b5e085f1cb8e19408dfcb0b38c775e1529bbd4ef28aa7d	Đang cầm kiếm gỗ cười nói		I took sentences from a website of Vietnamese storytelling.
db7b7bda45a9930887a3c8933cd0f05b8a59173369b746e3ae0a1bdca20833d2	Đừng bao giờ nghĩ rằng		I took sentences from a website of Vietnamese storytelling.
db981173f0c6afe33d2bc47e8cdaa88eafc6fec4452167e606eab8716a8f3427	Trên đường đi về nhà		I took sentences from a website of Vietnamese storytelling.
dba343b006c46471de1f39fb2a4c485ac9ff9560908686ba101213c6ff6d714d	nam đốt đuốc		I took sentences from a website of Vietnamese storytelling.
dba820745e73fa49759deaaa4e2f48aac0ca4b2f316d62da1448747e981f970a	Lưu tiên sinh nhấn mạnh		I took sentences from a website of Vietnamese storytelling.
dba90fda3df3258ebd9a51ef71823c2895379c7a1d6b3f30890c97fb92348d59	Thì liền hết sức lưu tâm		I took sentences from a website of Vietnamese storytelling.
dbcbf655f6bb31f6069c835df8f6d445fca2881bbf1341077a5e4d4f7b856bd2	Nhưng khi gặp lại kha		I took sentences from a website of Vietnamese storytelling.
dbcf55512055a709c5427ee45d7f59247a2fa13f66949efb2508cb7d9abdae13	Vì cái Mục đích là ngoại tình với một kẻ khác		I took sentences from a website of Vietnamese storytelling.
dbe2b2ebb6e5e0ac2b49d2e1003804e27346dcd2a7b20335913c8f37190c2276	Thưa ngài, tóc ngài nhuộm bằng thứ thuốc hoá học nào đấy thế ạ?		Tác ph?m c?a V? Tr?ng Ph?ng
dbe397dc195f0988b153f577979c98d4e7db1fe7e6c3b71275f05fc755c5a3c5	Sư phụ ngài có bị làm sao không		I took sentences from a website of Vietnamese storytelling.
dbe660fe9ae9ab42aaad7258b43addcf1d5d1804f7dffe997ed2706f4107e57e	À Mẹ làm cho cháu món tim hầm ngải cứu		I took sentences from a website of Vietnamese storytelling.
dbe788aadbdbeeeed122b292ff3e0bc161e157f94718d4a32e3271821025db7c	Bây giờ  thầy tàu còn không mở mắt được		I took sentences from a website of Vietnamese storytelling.
dbef5b046413f1996c691bb3f6c10e4fb01ce1c354bb6a63dbad0abd62e5cb72	Mắt mũi đang hoa lên vì đói		I took sentences from a website of Vietnamese storytelling.
dbf0c4292a3ac90f2d0afd54eb1ce422aa7f2a6cb21dd38dfc7266e0b76457ff	hắn cũng nghĩ phỏng là nhà hắn có người ốm		I took sentences from a website of Vietnamese storytelling.
dc1e0c22e2619b5cb29a2550c45064e479e3ec979673fb3678d7e22324820205	Ông ấy nổi tiếng với tài bắt ma ở khắp cái vùng này		I took sentences from a website of Vietnamese storytelling.
dc1f99fcae13e2029a8f707101227f09c9cf2f869e9cb51e24ed1f1c34f62d04	Thì tàu liền đáp		I took sentences from a website of Vietnamese storytelling.
dc2605ae602de429f98d96556aa5726e6a11004f2ba14a5deb7aee627569e3e3	kha vẫn cười không đáp lại		I took sentences from a website of Vietnamese storytelling.
dc40ac89d5e13d31ccc9e2f46c61a71edfd6a84be0e1e049fea143e24d58d517	Biển khơi là mẹ, cha là núi non		th? l?c bát
dc5019f741716036d07c4c93c5bd2d1c741084669b874be5f4b6a0671b748516	Nó cười		I took sentences from a website of Vietnamese storytelling.
dc59510150146851726ea001ed6053d3e793479ff2b54333d155d42ebc109cf5	Hình như có ai đó đang gọi tên của tôi		I took sentences from a website of Vietnamese storytelling.
dc5d59df4fee2fa4946da6832755d78f91bad25a51a3b84f5b3840d086c222d9	tư con phải nhớ giữ con dao		I took sentences from a website of Vietnamese storytelling.
dc6074eb009a041b6da9d1f1276ac964fd36810650cd6c4a6c6a3c058325e8d0	Nên trộm cũng chả được bao nhiêu		I took sentences from a website of Vietnamese storytelling.
dc61aced96878b6aa13c3ebac18f5ace6d50a1727c6dfec76d6b73a2331229b1	chết đi		I took sentences from a website of Vietnamese storytelling.
dc6ebe848efec44b98d0acd3868b7ae53927a1f80552be85f2e9bc62ba09a0d0	Phải hắn là Nam		I took sentences from a website of Vietnamese storytelling.
dc7c7622dcca2548998deec6e98fb4154ed45616cfb4764dcd7a2e0a0919b6ff	tôi tưởng là cậu cũng biết		I took sentences from a website of Vietnamese storytelling.
dc7c9881c62afc3ba5392cb5382e11cf5cb3cb8b87fa668682b763c0fa7c8a17	Nếu ông nói thế chắc chắn là họ sẽ tin và đi theo ông		I took sentences from a website of Vietnamese storytelling.
dc7f88140e91d78443ced2c0a6c4679fdb32f061f6e60910f061e76bc24ff6cd	Bao nhiêu vất vả gầy mòn		th? l?c bát
dc9dd1c66c5ff1912c425c4ba85bb914224412ed51aec82ef388fc17fa33b839	Lòng của tôi mừng rỡ		I took sentences from a website of Vietnamese storytelling.
dca1be0679833b8e6a6baaf7e96c4865854a9b2c1fd4d4ab0a3569bea774ea95	Cả làng ai nhìn thấy hắn cũng có vẻ là lạ		I took sentences from a website of Vietnamese storytelling.
dcac26859ce74f8817f766a774da000516b1bee26fe0954cd6e1e134e6c9cb16	Tình yêu là chuyện muôn đời		th? l?c bát
dcb1574f29c6f595a52a1bee95163a3e3f2e75af3b6d827cb4bc352015c261b9	Đi về đến nhà		I took sentences from a website of Vietnamese storytelling.
dcb621a9f64a2eddf991efe29f15c1618c228204f8aae8ae08243d53c5f1f0f3	Dáng người rất vội vã tiến về phía trước cây cầu		I took sentences from a website of Vietnamese storytelling.
dcc1bd5fa0c9ae5706fe7dfdfe345d10889179b3c4e6bf1f52090ab2d5221eb6	Đâu phải chỉ có cách như mọi người đang nghĩ		I took sentences from a website of Vietnamese storytelling.
dcc43881bf31b2b969cfa3220a59f76719b691c983edf300a63699b928ab804f	Khà khà trò diễn mây mưa		th? l?c bát 
dcdaeeaaa880c7927d43af23aa3cf09593f7720c7fae0236ab9328d206381cb4	áy đau		I took sentences from a website of Vietnamese storytelling.
dce109fabd993714eae4ab204c470407ea2fb103eb8f45314329f94c4caff632	trong cái từ hen suyễn ấy		I took sentences from a website of Vietnamese storytelling.
dcf1a1429d6141165b0c45c5f601c08443bd653195b9ecb5b51ee1fb1f0f17d3	Đam mê tình tứ, cho lòng xuyến xao.		th? l?c bát
dcfea670137128dcdec9ea42d2538a1091a3ff9abf7c8e6e26a962f48fa943c7	Con báo cáo hết...tình hình ..bớt căng...		th? l?c bát 
dd1b465bf8914bbba575b73bc052fbebcc76b195191bce376207f87268c9c95a	Sau khi đun nước nóng xong		I took sentences from a website of Vietnamese storytelling.
dd1cd0795a3350caa741846613613696981f14eb15ce3aef13ea6fa4d980e525	Mở mắt ngơ ngác nhìn mẹ		I took sentences from a website of Vietnamese storytelling.
dd3661d1b84bb6fe45224d6ead7cd16b760a5c3f9faef932a8d628a1a1c0a246	một bà khác nói		I took sentences from a website of Vietnamese storytelling.
dd41c54e5b21424463b56fb6712bf85d246bd9316b4c0e37a013a8b78d45c27a	Cứ như nó là một bộ phận thân thiết của mình vậy		I took sentences from a website of Vietnamese storytelling.
dd61b6d0162c52094506fa7595b21e5a49ff583c58a6d1deafa0875f414fa7ce	Làm người cũng dễ lắm thôi		th? l?c bát
dd6cc91459fab28e92e4de0d11543857d82482e25e453a10946baac3148cb2e0	Con còn nhỏ dại ...não nề ...mẹ ơi..!!!		th? l?c bát 
dd78c00aa5c157ee7f68721d8babb4e023ed2de7f8a26c1ad2e7a2e0110448f8	Rạp mình ỏn ẻn xá dài ...thưa anh		th? l?c bát 
dd7d50d7451509f6b82860f7f8c1578372b6ffb7363b70e64f86de0f6f1095ff	câu phải dễ đọc		common voice
dd9c323d1b811f6b173d33702a2f27f9e12b038f4da7768e26a4011d3e4ab7a7	Lúc này đây Nếu như thầy Tàu mà tỉnh lại thì tốt biết mấy		I took sentences from a website of Vietnamese storytelling.
ddaa57c006e2088a192696c319fe8f87002d7742b66dec66c80192476ff0e39a	Ông Khanh liền hỏi		I took sentences from a website of Vietnamese storytelling.
dde4d2a5c8d73e6ad8f0c9806fe1edc02056bcc980eb11b7c5608e65ce363ac3	Tôi cười một nụ cười đầy cay đắng		I took sentences from a website of Vietnamese storytelling.
dde9639a7b0823bc6d85c12d10ace5493684591e3bcc436350a7ca71ba0af43a	Nam há hốc mồm sau khi nghe câu nói đó		I took sentences from a website of Vietnamese storytelling.
dde9a6af9f744bcd12bd59b481c976cb987d74c98dde34b8cb49d2ae2fe982aa	Cấp cấp như lệnh luật		I took sentences from a website of Vietnamese storytelling.
dde9cf5e35d09ca6abcf1fe2f836dd8c56426bb372a6ebb3c3dd8c9b8cba633f	Đêm tháng năm chưa nằm đã sáng, ngày tháng mười chưa cười đã tối.		ca dao t?c ng? 
ddfd455d1cb5cd9d32b848fcd383f38ffc669b8ca547ddada46312dba3d868b0	Nhưng phía sau những lùm cây		I took sentences from a website of Vietnamese storytelling.
de0e3e10a2f4766d5c1d007988f1d6c53f48db85458258ba9f1827a1a1e82730	Ở nơi thành thị em còn nhớ không		th? l?c bát 
de126e28102b83a2b247db7e6ee67aeef7d9cd07c94576f6f28a08285bc97592	Cậu vừa nghe thấy tiếng còn gì		I took sentences from a website of Vietnamese storytelling.
de12b057fea03d4762ae159dd7ef21181acbd0fdc57f7b93b84797643db7e86b	Tháng năm với những lời thơ lặng buồn		th? l?c bát
de17fa57115e29807528769fab0b6d0222636d241929c05e752c862e8c1bb1b6	Em đây...Tú Lệ trong tranh		th? 6 8
de1ecffb745ef7588687499ec75b9eefb7d2f431c63aedf77ebfeb42c519316d	Cùng nhau đùm bọc hết mình		th? l?c bát 
de3a96b9bae47f09d4e448c8ecfd135537cc32ab775c4f086f468ae877440725	Ánh trăng cùng với cây đuốc vẫn cháy rực trong màn đêm đen		I took sentences from a website of Vietnamese storytelling.
de424b30d1f2ce98438e6ccf5b6d940ea51696b5f71706afe594bf1e1b54fd6f	ra bên ngoài rửa mặt rồi lên trên nhà uống nước		I took sentences from a website of Vietnamese storytelling.
de455c097af4867fc34e3e62a79479c872be8bea2e31977f774baf7c01e5e727	Được rồi nếu như cậu ta không sao thì tốt		I took sentences from a website of Vietnamese storytelling.
de468d842582ce8bf2d73600d90c363828a37ad2227448462e2da39ecb5e0a48	Tôi đưa mắt nhìn theo thấy An đang đứng đó		I took sentences from a website of Vietnamese storytelling.
de64d1d4af3a821689c206bf8c175d6c576ffd1a47b1fd48347a1ab4fad07835	Nhưng về nhà thì sốt li bì xong mê sảng		I took sentences from a website of Vietnamese storytelling.
de691a65aa895376e658c516ff158d0b2eae5c3857d7f50c09aad6946472e083	Khi bị dọa cho đến không còn cử động nổi		I took sentences from a website of Vietnamese storytelling.
de7a15e0b67f6bc300c15640a94e808979dd253334f7df5175f7b987489b07ee	cậu		I took sentences from a website of Vietnamese storytelling.
dea99605c57d7255f97a5bfed5582a603d354cdfafb1a43a2d15d69164e09fea	Giờ chú thấy nhiều người nuôi ngải nuôi vong		I took sentences from a website of Vietnamese storytelling.
deab3f6c35b891d2dda1f3ef775aaf60002b78595909f29751cf724c8550ada7	Với lại đành phải liều một lần		I took sentences from a website of Vietnamese storytelling.
dec8cb1fe16181576f118e5c0e3a882c4f42761a215299876d233dad52d59467	Tại sao lại không tiếp tục Gọi Cương Thi vậy		I took sentences from a website of Vietnamese storytelling.
deca45ceab77d65dda5ed693f9f4c00d5a9f2772c45da65a9974ff1bfdf90972	Nhưng mà với một cái nhìn mới		I took sentences from a website of Vietnamese storytelling.
ded0c7ff83c761bb9a21ad6e4b3d530ef6b88e15af2ff3b7cdf80fc6f1fcb9fd	Tìm trong thăm thẳm đáy lòng		th? l?c bát
